[    5410ms] [INFO] Connecting to 'https://telemetry.canva.com/v1/traces' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5411ms] [INFO] Connecting to 'https://telemetry.canva.com/v1/traces' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5412ms] [INFO] Connecting to 'https://static.canva.com/emoji/data/14.0/202304251000/emoji.pt-BR.json' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5413ms] [INFO] Connecting to 'https://static.canva.com/emoji/data/14.0/202304251000/emoji.pt-BR.json' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5430ms] [INFO] Connecting to 'https://www.canva.com/_ajax/usage/struct?user=UAERNHTifA0&brand=BAERNKJDcmE&bucket=d&limit=100' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5436ms] [INFO] Connecting to 'https://www.canva.com/_ajax/usage/struct?user=UAERNHTifA0&brand=BAERNKJDcmE&bucket=d&limit=100' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5439ms] [INFO] Connecting to 'https://www.canva.com/_ajax/search/recommendedqueries?q=&domainName=videos&includeThumbnails=false&clientFeature=web_2_object_panel&limit=30' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5468ms] [INFO] Connecting to 'https://www.canva.com/_ajax/folders/folder/get2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5494ms] [INFO] Connecting to 'https://www.canva.com/_ajax/appsearch/appListings' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5498ms] [INFO] Connecting to 'https://www.canva.com/_ajax/designspec/spec?tokens=djE6dEFDWkN0TFRDX0E6UUNP&tokens=djE6dEFDRmF1UkI0ZlU6QzBN&tokens=djE6dEFDWkN0TFRDX0E6UUNP&tokens=djE6dEFDRmF2dzVXbGc6UUJU&tokens=djE6dEFDRmFqRVlVQU06WVlL&tokens=djE6dEFFMnVKblpGYWs6RlRN&thumbnails&thumbnailStyle=E&limit=100&visualSuites' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5516ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-Regular.5c41d7566d903b1b3684876.226618464330c99b64fcaf1d7142c1e7.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5516ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-Regular.5c41d7566d903b1b3684876.226618464330c99b64fcaf1d7142c1e7.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5516ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-RegularItalic.f0f5fc29312b9fdb0.3caeb8725430f400cbc24c4707d72558.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5517ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-RegularItalic.f0f5fc29312b9fdb0.3caeb8725430f400cbc24c4707d72558.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5517ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-Bold.3a947823b9ae357ee03f70de51.e532966f486645f74efaf7432e1d01c2.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5517ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-Bold.3a947823b9ae357ee03f70de51.e532966f486645f74efaf7432e1d01c2.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5517ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-BoldItalic.7a6e87000efcb4c450fa.64dfd027222a62438bc2a4d821786c71.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5517ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-BoldItalic.7a6e87000efcb4c450fa.64dfd027222a62438bc2a4d821786c71.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5518ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-ExtraBold.03f9aaf16ab53f4b06a09.a26fb2e545ea4d91b9808446bd10482b.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5518ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-ExtraBold.03f9aaf16ab53f4b06a09.a26fb2e545ea4d91b9808446bd10482b.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5518ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-ExtraBoldItalic.8b516c875dce3ec.93216375a15a0334d096957c3f1f2f0f.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5518ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-ExtraBoldItalic.8b516c875dce3ec.93216375a15a0334d096957c3f1f2f0f.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5519ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-Light.9dea3ba41b46d8a450c77a0bf.01bb491de5070339bf99832ce44c544d.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5519ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-Light.9dea3ba41b46d8a450c77a0bf.01bb491de5070339bf99832ce44c544d.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5519ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-LightItalic.8ab728aad9406bb889a.a75cdabbb8dcdf033cc6b207c91608bf.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5519ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJt8dAY0/0/OpenSans-LightItalic.8ab728aad9406bb889a.a75cdabbb8dcdf033cc6b207c91608bf.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5550ms] [INFO] Connecting to 'https://www.google.com/pagead/1p-conversion/804757079/?random=1902230061&fst=1776062374970&cv=10&fmt=8&label=L0VLCO798_gBENe83v8C&bg=ffffff&guid=ON&u_w=1536&u_h=864&gtm=45g91e6481v872399471z8812729902z9848341198za20kzb812729902zd812729902&auid=289493384.1776062003&rdp=1&dma=0&npa=0&gcd=13l3l3l3l1l1&uaa=x86&uab=64&uafvl=Chromium%3B146.0.7680.178%7CNot-A.Brand%3B24.0.0.0%7CGoogle%2520Chrome%3B146.0.7680.178&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&pscdl=noapi&url=https%3A%2F%2Fwww.canva.com%2Fdesign%2Fdesig...0vQlZDaEFJOElYdHpnWVF5ZENGMk9pQjBfdDFFaXdBZ2c5S0ZDdlBTTzVIX1BwM0JmTDkxTlNtakxfWUVEeDdJNFJNMDNobnQyakx5ci1DS1o4YXJvU3Rsd3oMCAliCAgAEAAYACAA&is_vtc=1&vdi=1&cid=CAQSvgEABaugfUSNRRK5cyrgjGTsbYrvqeRaKIiXE4EWJH07ECACKDmBr6rmOAGmw_FyFaAJ24EQFqbe6cn4kLTCGIXzA86h2ytAbzG48HQO-ls0zopRdYtER3351-gqHcjhPQcZZ74a9VEuMBpy5tKsDQnxhdWEnN_cqQAR53fbV-tw63Js5LK-PrqFYfJxA8l7dLssscqaMdYXHt8biCsXTF6yZLjd3E31h4IjaqrwJ46pfxtTIlibLyeBHbBBKgke&eitems=ChEI8IXtzgYQwIXc56Caqb_GARIdAJSzf8yWWXKytKIeyv4nW7NlN12UaZFpRwWfpQI&random=453657613' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://www.canva.com/design/DAHGtqIr8uA/Z0nvc0i7RHa4pIWd6V6Gsw/edit?continue_in_browser=true&ui=e30&referrer=https%3A%2F%2Fwww.canva.com%2F%3Fcontinue_in_browser%3Dtrue:0
[    5558ms] [INFO] Connecting to 'https://www.canva.com/_ajax/fonts/find?type=BY_ID&projection=FONTS&projection=FONT_FILES&projection=FONT_METADATA&projection=FONT_REPLACED_BY_REFS&projection=SUBSETTED_FONT_FILES&fontFormats=TTF&fontFormats=OTF&fontFormats=WOFF&fontFormats=OTF_CFF&fontFormats=WOFF2&useExtendedStylesFontFamilies=false&fontFamilyIds=YACgESME5ew&fontFamilyIds=YAFdJld5jms&fontFamilyIds=YAFdtQi73Xs&fontFamilyIds=YAFdJkvp3-k&fontFamilyIds=YAFdJuFCnaw&fontFamilyIds=YAD7Rf0lmm4&ignoreForbidden' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5574ms] [INFO] Connecting to 'https://www.canva.com/_ajax/invitation/v2/brand/invitations?mode=BY_BRAND&projection=C&limit=100&brand=BAERNKJDcmE&type=B' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5575ms] [INFO] Connecting to 'https://www.google.com.br/pagead/1p-conversion/804757079/?random=1902230061&fst=1776062374970&cv=10&fmt=8&label=L0VLCO798_gBENe83v8C&bg=ffffff&guid=ON&u_w=1536&u_h=864&gtm=45g91e6481v872399471z8812729902z9848341198za20kzb812729902zd812729902&auid=289493384.1776062003&rdp=1&dma=0&npa=0&gcd=13l3l3l3l1l1&uaa=x86&uab=64&uafvl=Chromium%3B146.0.7680.178%7CNot-A.Brand%3B24.0.0.0%7CGoogle%2520Chrome%3B146.0.7680.178&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&pscdl=noapi&url=https%3A%2F%2Fwww.canva.com%2Fdesign%2Fde...SvTMgwIA2IICAAQABgAIAEyDAgEYggIABAAGAAgATIMCAdiCAgAEAAYACABMgwICGIICAAQABgAIAEyDAgJYggIABAAGAAgATIMCApiCAgAEAAYACABMgwIAmIICAAQABgAIAEyDAgLYggIABAAGAAgATIMCBViCAgAEAAYACABMgwIH2IICAAQABgAIAEyDAgTYggIABAAGAAgATIMCBJiCAgAEAAYACABOhZodHRwczovL3d3dy5jYW52YS5jb20vQlZDaEFJOElYdHpnWVF5ZENGMk9pQjBfdDFFaXdBZ2c5S0ZDdlBTTzVIX1BwM0JmTDkxTlNtakxfWUVEeDdJNFJNMDNobnQyakx5ci1DS1o4YXJvU3Rsd2ICIAF6DAgJYggIABAAGAAgAYIBBXABiAEB&ezwbk=AZuM4hAegIsGSxm91JTPpjHZ8e4ws2mXsiMokn_bdkdi0UxbmZ_CCpy6GkLN4jDtsNGWdpkl_A2gxcAPvbNC0x_FJQlR' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://www.canva.com/design/DAHGtqIr8uA/Z0nvc0i7RHa4pIWd6V6Gsw/edit?continue_in_browser=true&ui=e30&referrer=https%3A%2F%2Fwww.canva.com%2F%3Fcontinue_in_browser%3Dtrue:0
[    5742ms] [INFO] Connecting to 'https://www.canva.com/_ajax/personalizationprofile/personalization_attribute/get' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5769ms] [INFO] Connecting to 'https://static.canva.com/emoji/data/14.0/202304251000/emoji.pt-BR.json' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5769ms] [INFO] Connecting to 'https://static.canva.com/emoji/data/14.0/202304251000/emoji.pt-BR.json' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5786ms] [INFO] Connecting to 'https://www.google.com/pagead/1p-conversion/804757079/?random=1332028357&fst=1776062374992&cv=10&fmt=8&label=HB7ECN6s-LgYENe83v8C&bg=ffffff&guid=ON&u_w=1536&u_h=864&gtm=45g91e6481v872399471z8812729902z9848341198za20kzb812729902zd812729902&auid=289493384.1776062003&dma=0&npa=0&gcd=13l3l3l3l1l1&uaa=x86&uab=64&uafvl=Chromium%3B146.0.7680.178%7CNot-A.Brand%3B24.0.0.0%7CGoogle%2520Chrome%3B146.0.7680.178&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&pscdl=noapi&url=https%3A%2F%2Fwww.canva.com%2Fdesign%2Fdesign-id%2...S5jb20vQlZDaEFJOElYdHpnWVF5ZENGMk9pQjBfdDFFaXdBZ2c5S0ZNNHFUQzRITE5hckF3T3E1ZU9ZR3RNWllOQ3J2OEdoaFNtVFpYT1AzRGd6VV9wbGt2QlF5QXoMCAliCAgAEAAYACAA&is_vtc=1&cid=CAQSvgEABaugfUXFrwaDJsjLzQW5_7PghZWFyDkDmpiZAsI781glAXfbb5rjIVhbLR1xonU4SWEHBOzUeFSOejn12iwZ9Kr1PZ9CrabVckS2_z5cspA5ItmKroVZHiPQ7yRwOO9YlpNX2T3gyodXiwrpQxiFHP3R4CkV-LGpQQnZjhoRsj9X20r7O5ksHmvcylqkfmqndyhqVbyXi6P2AYbe2igNWbhOWV0809XphSFFOOxCjphLnHzVvg1GbPeoQLOp&eitems=ChEI8IXtzgYQwIXc56Caqb_GARIdAJSzf8y2pPhjBYxCHvH4jfwMAVjG1WkSZBvS92w&random=2763812198' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://www.canva.com/design/DAHGtqIr8uA/Z0nvc0i7RHa4pIWd6V6Gsw/edit?continue_in_browser=true&ui=e30&referrer=https%3A%2F%2Fwww.canva.com%2F%3Fcontinue_in_browser%3Dtrue:0
[    5791ms] [INFO] Connecting to 'https://www.canva.com/_ajax/appinstallation/installs?user=UAERNHTifA0&brand=BAERNKJDcmE&limit=100' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5817ms] [INFO] Connecting to 'https://e.adora-cdn.com/sessions/019d858b-80cf-7c67-84fa-33e1d0989332/events' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5817ms] [INFO] Connecting to 'https://e.adora-cdn.com/sessions/019d858b-80cf-7c67-84fa-33e1d0989332/events' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5830ms] [INFO] Connecting to 'https://font-public.canva.com/YACgESME5ew/0/BebasNeueBold.38c4cd9428b20239174c609313.6551951cbed483e8cc4ad77cece6786c.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5830ms] [INFO] Connecting to 'https://font-public.canva.com/YACgESME5ew/0/BebasNeueBold.38c4cd9428b20239174c609313.6551951cbed483e8cc4ad77cece6786c.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5831ms] [INFO] Connecting to 'https://font-public.canva.com/YACgESME5ew/0/BebasNeueRegular.359411b6a92a66bec574392.9ba82e67af11d8736418bb9db4d51714.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5831ms] [INFO] Connecting to 'https://font-public.canva.com/YACgESME5ew/0/BebasNeueRegular.359411b6a92a66bec574392.9ba82e67af11d8736418bb9db4d51714.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5833ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Regular.2e4258747544fb6512.eecd4f287a8acd3cdbe6a4614d9c0a01.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5833ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Regular.2e4258747544fb6512.eecd4f287a8acd3cdbe6a4614d9c0a01.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5834ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Bold.a2f951bef342e5b6d1000.15be6f1784e9223b17ceb969be02a87f.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5834ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Bold.a2f951bef342e5b6d1000.15be6f1784e9223b17ceb969be02a87f.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5834ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-ExtraLight.5b97c6b1942b092.eabb5a054973a7e78eeee778cd030929.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5834ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-ExtraLight.5b97c6b1942b092.eabb5a054973a7e78eeee778cd030929.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5835ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Medium.4291d9883ff44a752d7.67e8448784d96818e8986fc35ebe7e06.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5835ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Medium.4291d9883ff44a752d7.67e8448784d96818e8986fc35ebe7e06.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5835ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Black.ecf9b80a8c0cf0acfff9.03ac5c685915d8fb5fcfb540b5974e20.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5836ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Black.ecf9b80a8c0cf0acfff9.03ac5c685915d8fb5fcfb540b5974e20.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5836ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-SemiBold.d6a3db3999d510996.359c7c597f5f7a932f5429b81494949a.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5836ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-SemiBold.d6a3db3999d510996.359c7c597f5f7a932f5429b81494949a.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5837ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-ExtraBold.2b4b3c7cc2e53cf2.98abf9a91debc57fa32ad9507dcdd77a.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5837ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-ExtraBold.2b4b3c7cc2e53cf2.98abf9a91debc57fa32ad9507dcdd77a.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5837ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Thin.b22141c4b110315e16aa1.1c99ac13decc2e6068da25abe74bf9f1.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5837ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Thin.b22141c4b110315e16aa1.1c99ac13decc2e6068da25abe74bf9f1.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5837ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Light.b81e5fc55145db318bf3.27d9e655106a7ce18924ded8ff2a7693.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5838ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdJld5jms/0/Kief-Montaser-Light.b81e5fc55145db318bf3.27d9e655106a7ce18924ded8ff2a7693.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5839ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdtQi73Xs/0/Montserrat-Regular.b1c97ca3ccb1538ad290d.881b8da5ad9b82b143ab37dcdf069c4c.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5839ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdtQi73Xs/0/Montserrat-Regular.b1c97ca3ccb1538ad290d.881b8da5ad9b82b143ab37dcdf069c4c.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5840ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdtQi73Xs/0/Montserrat-Italic.9041417ec1323314c149c4.e8e51b9875286101e41224d1f8f57146.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5840ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdtQi73Xs/0/Montserrat-Italic.9041417ec1323314c149c4.e8e51b9875286101e41224d1f8f57146.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5840ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdtQi73Xs/0/Montserrat-Medium.a9d5fbd6b24346eeda92d8.b13d468f88f904752a71651083120b9b.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
[    5840ms] [INFO] Connecting to 'https://font-public.canva.com/YAFdtQi73Xs/0/Montserrat-Medium.a9d5fbd6b24346eeda92d8.b13d468f88f904752a71651083120b9b.woff2' violates the following Content Security Policy directive: "connect-src 'none'". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://static.canva.com/web/de7b6a15ca4634aa.sentry_browser.js:0
